627.418272588	192.168.100.105	8.8.8.8
628.928728787	192.168.100.105	8.8.8.8
629.390063774	192.168.100.105	8.8.8.8
631.570440237	192.168.100.105	8.8.8.8
631.811744239	192.168.100.105	8.8.8.8
632.991793018	192.168.100.105	8.8.8.8
633.654437295	192.168.100.105	8.8.8.8
635.756003368	192.168.100.105	8.8.8.8
637.858339769	192.168.100.105	8.8.8.8
639.985771559	192.168.100.105	8.8.8.8
641.629795394	192.168.100.105	8.8.8.8
642.123718952	192.168.100.105	8.8.8.8
644.268949065	192.168.100.105	8.8.8.8
644.606520561	192.168.100.105	8.8.8.8
646.318399252	192.168.100.105	8.8.8.8
648.373558389	192.168.100.105	8.8.8.8
650.427182716	192.168.100.105	8.8.8.8
650.610735444	192.168.100.105	8.8.8.8
652.511742924	192.168.100.105	8.8.8.8
654.782596718	192.168.100.105	8.8.8.8
655.616648077	192.168.100.105	8.8.8.8
659.825715840	192.168.100.105	8.8.8.8
661.900076227	192.168.100.105	8.8.8.8
663.964557714	192.168.100.105	8.8.8.8
665.206037654	192.168.100.105	8.8.8.8
666.027904566	192.168.100.105	8.8.8.8
668.158819600	192.168.100.105	8.8.8.8
670.227946764	192.168.100.105	8.8.8.8
672.284142880	192.168.100.105	8.8.8.8
674.367492087	192.168.100.105	8.8.8.8
674.932774588	192.168.100.105	8.8.8.8
676.438486383	192.168.100.105	8.8.8.8
678.504373785	192.168.100.105	8.8.8.8
680.329500460	192.168.100.105	8.8.8.8
680.568300147	192.168.100.105	8.8.8.8
682.608139468	192.168.100.105	8.8.8.8
682.646477489	192.168.100.105	8.8.8.8
684.707844015	192.168.100.105	8.8.8.8
686.772605495	192.168.100.105	8.8.8.8
688.833992406	192.168.100.105	8.8.8.8
688.884664687	192.168.100.105	8.8.8.8
690.831918713	192.168.100.105	8.8.8.8
692.466765392	192.168.100.105	8.8.8.8
692.955578093	192.168.100.105	8.8.8.8
695.008704910	192.168.100.105	8.8.8.8
697.079003900	192.168.100.105	8.8.8.8
698.651667889	192.168.100.105	8.8.8.8
699.133594363	192.168.100.105	8.8.8.8
699.842219553	192.168.100.105	8.8.8.8
701.186424999	192.168.100.105	8.8.8.8
702.520839243	192.168.100.105	8.8.8.8
703.274587125	192.168.100.105	8.8.8.8
705.328102002	192.168.100.105	8.8.8.8
705.595004194	192.168.100.105	8.8.8.8
707.389830433	192.168.100.105	8.8.8.8
708.503957880	192.168.100.105	8.8.8.8
709.164444596	192.168.100.105	8.8.8.8
709.459788131	192.168.100.105	8.8.8.8
711.639218224	192.168.100.105	8.8.8.8
713.812533292	192.168.100.105	8.8.8.8
715.863066311	192.168.100.105	8.8.8.8
717.933417604	192.168.100.105	8.8.8.8
718.852457222	192.168.100.105	8.8.8.8
720.020894312	192.168.100.105	8.8.8.8
722.072150932	192.168.100.105	8.8.8.8
724.194548742	192.168.100.105	8.8.8.8
724.614676577	192.168.100.105	8.8.8.8
726.244623680	192.168.100.105	8.8.8.8
728.295914603	192.168.100.105	8.8.8.8
730.533603514	192.168.100.105	8.8.8.8
732.294899461	192.168.100.105	8.8.8.8
732.701769442	192.168.100.105	8.8.8.8
734.568943283	192.168.100.105	8.8.8.8
734.968828981	192.168.100.105	8.8.8.8
737.133019531	192.168.100.105	8.8.8.8
739.198681096	192.168.100.105	8.8.8.8
741.265237244	192.168.100.105	8.8.8.8
742.124917658	192.168.100.105	8.8.8.8
743.427399060	192.168.100.105	8.8.8.8
745.497437621	192.168.100.105	8.8.8.8
747.576929029	192.168.100.105	8.8.8.8
747.916249293	192.168.100.105	8.8.8.8
749.605313166	192.168.100.105	8.8.8.8
751.599945113	192.168.100.105	8.8.8.8
751.755543922	192.168.100.105	8.8.8.8
753.866988108	192.168.100.105	8.8.8.8
755.929134810	192.168.100.105	8.8.8.8
756.090612146	192.168.100.105	8.8.8.8
758.229249425	192.168.100.105	8.8.8.8
760.323898908	192.168.100.105	8.8.8.8
760.574663170	192.168.100.105	8.8.8.8
761.943485315	192.168.100.105	8.8.8.8
762.451603439	192.168.100.105	8.8.8.8
764.503945433	192.168.100.105	8.8.8.8
